,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
302107,21,7,梅兰竹菊,1,302,116,50208,6,21666,24728,18945,0,219,116,50309,6,19285,19625,26429,0,306,116,50310,6,20646,27450,17244,0,308,116,50210,6,24048,22347,18945,0,318,116,50302,6,18604,23707,23027,0,403,116,50303,6,17244,26429,21666,0,409,116,50201,6,20305,18945,26089,0,3,99,465,325,14400,0,0,0,0,30,0,0,300,4004,0,6001,1,302108,"""这些都是缥缈峰宫主的贴身侍女，实力不容小视。""",0,0,0,2,2000,61,0,0,5,0,14400,0,0,100,100,100,100,100,0,100
302108,21,8,飘渺童姥,1,60309,116,50309,6,20646,23027,21666,0,220,116,50310,6,19625,27109,18604,0,308,116,50310,6,22687,27109,15543,0,310,116,50207,6,19625,23367,22347,0,319,116,50207,6,22347,24048,18945,0,404,116,50304,6,24048,21666,19625,0,410,116,50411,6,23027,18604,23707,0,3,5,465,325,14400,0,0,0,0,30,0,0,300,4007,3003,6001,1,302109,"""这便是缥缈峰主了，是个极其难对付的角色。""",0,0,0,2,2000,61,302108,402108,3,7,1,2500,35,100,100,100,100,100,1,100
302109,21,9,无厓子,1,60310,117,50310,6,21502,23903,20474,0,301,117,50310,6,19445,20131,26303,0,309,117,50209,6,24246,26646,14987,0,314,117,50301,6,20474,17730,27675,0,320,117,50406,6,24246,20474,21159,0,405,117,50305,6,17730,22874,25274,0,411,117,50406,6,22531,22188,21159,0,4,5,624,436,19200,0,0,0,0,30,0,0,400,4007,3003,6001,1,302110,"""没想到无厓子和飘渺童姥是师兄弟，这次真是九死一生。""",0,0,0,2,2000,61,302109,402109,3,26,1,2500,36,100,100,100,100,100,1,100
302110,21,10,逍遥三老,1,60310,117,50310,6,17730,20474,27675,0,60309,117,50209,6,19102,27332,19445,0,60308,117,50209,6,21159,21502,23217,0,316,117,50406,6,21502,22874,21502,0,401,117,50410,6,22188,23903,19788,0,406,117,50111,6,18073,26989,20817,0,412,117,50201,6,19102,21845,24931,0,4,5,624,436,19200,13,40201,8,50211,30,0,0,400,4007,3003,6001,1,302201,"""此三人合力，威力非同小可，定要小心。""",0,0,0,2,2000,61,302110,402110,3,4,1,2500,36,100,100,100,100,100,1,100
302201,22,1,少林弟子,1,303,118,50209,6,22024,22370,22024,0,303,118,50209,6,22024,24789,19605,0,310,118,50210,6,18914,22370,25135,0,317,118,50302,6,18568,20988,26863,0,402,118,50303,6,22716,19951,23752,0,407,118,50307,6,22716,20988,22716,0,413,118,50202,6,19260,19951,27208,0,1,99,157,109,4800,0,0,0,0,30,0,0,100,4004,0,6001,1,302202,"""和这些小和尚自然说不清楚，直接去和方丈说吧。""",0,0,0,6,2000,61,0,0,5,0,4800,0,0,100,100,100,100,100,0,100
302202,22,2,达摩智,1,60210,119,50209,6,24642,25338,16979,0,304,119,50210,6,19069,21159,26731,0,314,119,50207,6,21855,16979,28125,0,318,119,50207,6,19765,25338,21855,0,403,119,50304,6,20810,18024,28125,0,408,119,50308,6,20462,23597,22900,0,414,119,50203,6,23945,15237,27776,0,1,5,158,110,4800,0,0,0,0,30,0,0,100,4007,3003,6001,1,302203,"""没想到又在这里遇上了大轮明王，这次可别让他跑了。""",0,0,0,6,2000,61,302202,402202,3,4,1,2500,23,100,100,100,100,100,1,100
302203,22,3,少林弟子二,1,304,119,50210,6,20462,28125,18372,0,305,119,50207,6,18024,23945,24990,0,316,119,50301,6,23248,17676,26035,0,319,119,50406,6,18720,23945,24293,0,404,119,50305,6,18720,25686,22552,0,409,119,50304,6,18024,21855,27080,0,415,119,50204,6,20810,25686,20462,0,2,99,316,221,9600,0,0,0,0,30,0,0,200,4004,0,6001,1,302204,"""没想到少林寺也不免有场腥风血雨。""",0,0,0,6,2000,61,0,0,5,0,9600,0,0,100,100,100,100,100,0,100
302204,22,4,慕容富,1,60207,120,50207,7,26718,31807,24003,0,306,120,50301,7,29432,31468,21628,0,317,120,50406,7,27396,33165,21968,0,320,120,50410,7,27396,26039,29093,0,405,120,50111,7,27396,31807,23325,0,410,120,50201,7,26718,23325,32486,0,301,120,50111,7,26039,24343,32147,0,2,5,318,222,10000,0,0,0,0,30,0,0,200,4007,3003,6001,1,302205,"""“英雄我们又见面了。”""",0,0,0,6,2000,61,302204,402204,3,7,1,2500,20,100,100,100,100,100,1,100
302205,22,5,少林弟子三,1,305,120,50301,7,26899,23103,33112,0,308,120,50406,7,28625,25519,28970,0,318,120,50302,7,27244,22412,33457,0,401,120,50303,7,26554,24138,32422,0,406,120,50307,7,25519,25519,32076,0,411,120,50411,7,25864,28970,28280,0,302,120,50204,7,28625,23448,31041,0,2,99,318,222,10000,0,0,0,0,30,0,0,200,4004,0,6001,1,302206,"""帮少林消灭了不少高手，他们居然还如此阻拦。""",0,0,0,6,2000,61,0,0,5,0,10000,0,0,100,100,100,100,100,0,100
302206,22,6,萧大王,1,60406,121,50406,7,25884,28360,30129,0,309,121,50302,7,27299,28007,29068,0,319,121,50207,7,26946,32958,24470,0,402,121,50304,7,29421,22347,32605,0,407,121,50308,7,24470,28360,31544,0,412,121,50406,7,24116,26592,33666,0,303,121,50207,7,25884,24470,34020,0,3,5,480,336,15000,0,0,0,0,30,0,0,300,4007,3003,6001,1,302207,"""看来这里故人真是不少啊。""",0,0,0,6,2000,61,302206,402206,3,7,1,2500,42,100,100,100,100,100,1,100
302207,22,7,少林弟子四,1,306,121,50302,7,27122,27482,30359,0,310,121,50207,7,24605,32157,28201,0,320,121,50406,7,27122,27482,30359,0,403,121,50305,7,30718,27482,26763,0,408,121,50304,7,28201,30718,26044,0,413,121,50201,7,28561,24246,32157,0,304,121,50404,7,23886,31797,29280,0,3,99,480,336,15000,0,0,0,0,30,0,0,300,4004,0,6001,1,302208,"""“藏金阁重地不得入内。”""",0,0,0,6,2000,61,0,0,5,0,15000,0,0,100,100,100,100,100,0,100
302208,22,8,光复大燕,1,60207,122,50207,7,28991,29359,27886,0,314,122,50406,7,28254,26781,31201,0,401,122,50410,7,27150,24940,34147,0,404,122,50111,7,26413,27886,31937,0,409,122,50201,7,24203,27150,34884,0,414,122,50202,7,26413,32306,27518,0,305,122,50402,7,24940,27518,33779,0,3,5,483,338,15000,0,0,0,0,30,0,0,300,4007,3003,6001,1,302209,"""原来慕容世家真在图谋不轨，别让慕容富跑了。""",0,0,0,6,2000,61,302208,402208,3,26,1,2500,20,100,100,100,100,100,1,100
302209,22,9,萧氏父子,1,60406,123,50406,7,24523,32441,30556,0,316,123,50410,7,27162,28293,32064,0,402,123,50303,7,29047,25654,32818,0,405,123,50307,7,26031,34703,26785,0,410,123,50411,7,28670,29047,29801,0,415,123,50203,7,26408,33949,27162,0,306,123,50406,7,30178,26785,30556,0,4,5,648,453,20000,0,0,0,0,30,0,0,400,4007,3003,6001,1,302210,"""看来和萧大王的误会一时半会也解除不了。""",0,0,0,6,2000,61,302209,402209,3,4,1,2500,42,100,100,100,100,100,1,100
302210,22,10,扫地神僧,1,60410,123,50410,7,29628,25797,32692,0,317,123,50303,7,26947,25797,35373,0,403,123,50304,7,24265,30394,33458,0,406,123,50308,7,30394,31926,25797,0,411,123,50406,7,27713,25414,34990,0,301,123,50204,7,25031,32692,30394,0,308,123,50201,7,26947,26947,34224,0,4,5,648,453,20000,13,40205,8,50206,30,0,0,400,4007,3003,6001,1,302301,"""“阿弥陀佛”不知道哪里来了个扫地的和尚。""",0,0,0,6,2000,61,302210,402210,3,26,1,2500,46,100,100,100,100,100,1,100
302301,23,3,选举帮主,1,308,124,50303,7,25754,32026,31634,0,318,124,50304,7,30850,31242,27322,0,404,124,50305,7,25362,35553,28498,0,407,124,50304,7,27322,27322,34769,0,412,124,50201,7,24579,31634,33201,0,302,124,50111,7,24579,34377,30458,0,301,124,50401,7,32026,33985,23403,0,2,99,326,228,10000,0,0,0,0,30,0,0,200,4004,0,6001,1,302302,"""恰逢丐帮选举新帮主，正好去凑个热闹。""",0,0,0,9,2000,61,0,0,5,0,10000,0,0,100,100,100,100,100,0,100
302302,23,4,丐帮弟子,1,309,124,50304,7,31465,30271,28281,0,319,124,50305,7,28679,31067,30271,0,405,124,50111,7,27087,33057,29873,0,408,124,50201,7,29475,24301,36241,0,413,124,50202,7,27087,29475,33455,0,303,124,50204,7,27485,33853,28679,0,309,124,50401,7,31465,36241,22311,0,2,99,326,228,10000,0,0,0,0,30,0,0,200,4004,0,6001,1,302303,"""不小心被丐帮弟子认了出来，没办法只能一战了。""",0,0,0,9,2000,61,0,0,5,0,10000,0,0,100,100,100,100,100,0,100
302303,23,5,丐帮叛徒,1,310,125,50305,7,26643,26643,38040,0,320,125,50111,7,30306,31120,29899,0,406,125,50307,7,27050,27457,36819,0,409,125,50411,7,27864,28271,35191,0,414,125,50203,7,33156,37226,20945,0,304,125,50207,7,28678,27050,35598,0,310,125,50210,7,31120,22980,37226,0,2,99,328,229,10400,0,0,0,0,30,0,0,200,4004,0,6001,1,302304,"""没想到丐帮叛徒还有不少的余党。""",0,0,0,9,2000,61,0,0,5,0,10400,0,0,100,100,100,100,100,0,100
302304,23,6,友坦之,1,60107,126,50111,7,30327,29910,32407,0,401,126,50307,7,29910,33656,29078,0,407,126,50308,7,26581,33656,32407,0,410,126,50406,7,26165,34488,31991,0,415,126,50204,7,32407,29078,31159,0,305,126,50404,7,33656,34488,24500,0,314,126,50405,7,29910,35321,27414,0,3,5,495,346,15600,10,20201,6,50111,30,0,0,300,4007,3003,6001,1,302305,"""叛徒友坦之居然还敢来参加大会。""",0,0,0,9,2000,61,302304,402304,3,8,1,2500,13,100,100,100,100,100,1,100
302305,23,7,丐帮长老,1,314,126,50307,7,25455,28411,39390,0,402,126,50308,7,29678,37701,25877,0,408,126,50304,7,29256,29256,34745,0,411,126,50201,7,28411,29678,35168,0,301,126,50111,7,31367,23766,38124,0,306,126,50402,7,32212,25033,36012,0,316,126,50405,7,31789,37279,24188,0,3,99,495,346,15600,0,0,0,0,30,0,0,300,4004,0,6001,1,302306,"""丐帮内部之事，不用外人插手。""",0,0,0,9,2000,61,0,0,5,0,15600,0,0,100,100,100,100,100,0,100
302306,23,8,丐帮长老二,1,316,127,50308,7,33112,22323,39154,0,403,127,50304,7,33543,32249,28796,0,409,127,50201,7,26639,32249,35701,0,412,127,50202,7,30091,31386,33112,0,302,127,50204,7,27070,36564,30954,0,308,127,50406,7,33543,34407,26639,0,317,127,50301,7,28365,30091,36133,0,3,99,498,348,15600,0,0,0,0,30,0,0,300,4004,0,6001,1,302307,"""长老德高望众，切勿伤人性命以免加深误会。""",0,0,0,9,2000,61,0,0,5,0,15600,0,0,100,100,100,100,100,0,100
302307,23,9,洪齐公,1,60304,127,50304,7,34215,28525,32465,0,404,127,50201,7,29401,29401,36404,0,410,127,50411,7,33340,31151,30714,0,413,127,50203,7,29838,33340,32027,0,303,127,50207,7,32902,29838,32465,0,301,127,50201,7,26774,30276,38155,0,318,127,50403,7,28525,31589,35091,0,4,5,664,464,20800,13,40203,0,0,30,0,0,400,4007,3003,6001,1,302308,"""“虽然英雄是一片好心，但是作为前任帮主，我老叫花子不能袖手旁观。”""",0,0,0,9,2000,61,302307,402307,3,4,1,2500,30,100,100,100,100,100,1,100
302308,23,10,蓉儿,1,60201,128,50201,7,32482,28458,35611,0,405,128,50411,7,28905,32034,35611,0,411,128,50406,7,31140,39188,26222,0,414,128,50204,7,31587,33376,31587,0,304,128,50404,7,32929,27116,36506,0,309,128,50401,7,28905,39636,28010,0,319,128,50403,7,35164,37400,23986,0,4,5,668,467,20800,13,40204,0,0,30,0,0,400,4007,3003,6001,1,302309,"""原来蓉儿还是丐帮帮主。""",0,0,0,9,2000,61,302308,402308,3,26,1,2500,14,100,100,100,100,100,1,100
302309,23,11,郭大侠,1,60411,129,50411,7,32483,30200,35222,0,406,129,50406,7,35679,35222,27003,0,412,129,50201,7,34766,29286,33853,0,415,129,50111,7,31570,26090,40245,0,305,129,50402,7,33396,32483,32026,0,310,129,50401,7,30656,37962,29286,0,320,129,50201,7,27003,35679,35222,0,4,5,672,470,20800,13,10203,0,0,30,0,0,400,4007,3003,6001,1,302310,"""“蓉儿，我来了。”""",0,0,0,9,2000,61,302309,402309,3,4,1,2500,47,100,100,100,100,100,1,100
302310,23,12,萧大王,1,60406,129,50406,7,34541,33615,30375,0,407,129,50201,7,29912,28986,39632,0,413,129,50202,7,29449,32689,36392,0,301,129,50204,7,30375,28986,39169,0,306,129,50406,7,32689,28061,37781,0,314,129,50210,7,35929,34541,28061,0,401,129,50411,7,27135,37781,33615,0,5,5,840,588,26000,16,40202,10,50205,30,0,0,500,4007,3003,6001,1,302401,"""“萧某没想到又在此处遇见英雄。”""",0,0,0,9,2000,61,302310,402310,3,26,1,2500,42,100,100,100,100,100,1,100
302401,24,1,少林弟子,1,317,130,50201,7,30780,32670,36450,0,408,130,50202,7,27472,36922,35505,0,414,130,50203,7,27472,31725,40702,0,302,130,50207,7,31252,38812,29835,0,308,130,50201,7,30307,36922,32670,0,316,130,50405,7,35032,40702,24165,0,402,130,50411,7,33142,26527,40230,0,1,99,169,118,5400,0,0,0,0,30,0,0,100,4004,0,6001,1,302402,"""少林弟子不明原因，以为又来闹事了。""",0,0,0,2,2000,61,0,0,5,0,5400,0,0,100,100,100,100,100,0,100
302402,24,2,少林弟子二,1,318,130,50202,7,31914,38617,29998,0,409,130,50203,7,28562,32871,39096,0,415,130,50204,7,30477,34308,35744,0,303,130,50404,7,32392,39096,29041,0,301,130,50401,7,27126,32871,40532,0,317,130,50405,7,30477,36223,33829,0,403,130,50111,7,28083,40532,31914,0,1,99,169,118,5400,0,0,0,0,30,0,0,100,4004,0,6001,1,302403,"""少林果然组织严谨，看守其余地方的弟子已经闻讯赶来。""",0,0,0,2,2000,61,0,0,5,0,5400,0,0,100,100,100,100,100,0,100
302403,24,3,空辈高手,1,319,131,50203,7,29899,38693,33319,0,410,131,50204,7,29410,30387,42113,0,301,131,50111,7,31853,40647,29410,0,304,131,50402,7,30876,39670,31364,0,309,131,50401,7,27944,39670,34296,0,318,131,50301,7,33319,37227,31364,0,404,131,50302,7,33807,39181,28921,0,2,99,340,238,10800,0,0,0,0,30,0,0,200,4004,0,6001,1,302404,"""又是一群倔强的老头。""",0,0,0,2,2000,61,0,0,5,0,10800,0,0,100,100,100,100,100,0,100
302404,24,4,玄辈高手,1,320,132,50204,7,37756,25296,40248,0,411,132,50111,7,35264,34267,33769,0,302,132,50204,7,37756,26791,38753,0,305,132,50406,7,36261,31775,35264,0,310,132,50210,7,35763,25296,42242,0,319,132,50403,7,33271,30280,39750,0,403,132,50305,7,29283,41245,32772,0,2,99,342,239,10800,0,0,0,0,30,0,0,200,4004,0,6001,1,302405,"""既然都是误会，又何必大打出手。""",0,0,0,2,2000,61,0,0,5,0,10800,0,0,100,100,100,100,100,0,100
302405,24,5,友坦之,1,60107,132,50111,7,28421,30440,45079,0,412,132,50204,7,37002,25896,41041,0,303,132,50207,7,34478,40536,28925,0,306,132,50201,7,28421,33973,41546,0,314,132,50405,7,33469,31954,38517,0,320,132,50403,7,34983,38517,30440,0,404,132,50306,7,28925,32964,42050,0,2,5,342,239,10800,6,20202,0,0,30,0,0,200,4007,3003,6001,1,302406,"""又遇到了这铁头人，真是棘手。""",0,0,0,2,2000,61,302405,402405,5,0,10800,2500,13,100,100,100,100,100,1,100
302406,24,6,星宿老仙,1,60204,133,50204,7,29795,31339,44209,0,413,133,50207,7,34428,31854,39061,0,304,133,50404,7,31854,29795,43695,0,308,133,50401,7,34428,35973,34943,0,316,133,50405,7,35458,41635,28251,0,401,133,50201,7,34428,27221,43695,0,405,133,50303,7,30310,34428,40606,0,3,5,516,361,16200,10,10204,0,0,30,0,0,300,4007,3003,6001,1,302407,"""和星宿老仙绝不是误会，不用手下留情。""",0,0,0,2,2000,61,302406,402406,5,0,16200,2500,17,100,100,100,100,100,1,100
302407,24,7,慕容富,1,60207,133,50207,7,33070,27337,45580,0,414,133,50404,7,37240,37240,31507,0,305,133,50402,7,35676,30464,39846,0,301,133,50401,7,37240,33592,35155,0,317,133,50301,7,32028,38804,35155,0,402,133,50411,7,37240,33070,35676,0,406,133,50304,7,34113,36198,35676,0,3,5,516,361,16200,10,10205,0,0,30,0,0,300,4007,3003,6001,1,302408,"""妄想依靠武林匡扶大燕，实在是可恶。""",0,0,0,2,2000,61,302407,402407,5,0,16200,2500,20,100,100,100,100,100,1,100
302408,24,8,段公子,1,60404,134,50404,7,35624,35624,36156,0,415,134,50402,7,38281,34030,35093,0,306,134,50406,7,34562,32436,40407,0,309,134,50210,7,29779,37750,39875,0,318,134,50403,7,28717,35624,43063,0,403,134,50411,7,31374,37218,38813,0,407,134,50307,7,30842,32968,43595,0,3,5,519,363,16200,10,20201,0,0,30,0,0,300,4007,3003,6001,1,302409,"""“我大哥在哪，我就在哪。”""",0,0,0,2,2000,61,302408,402408,5,0,16200,2500,40,100,100,100,100,100,1,100
302409,24,9,虚竺,1,60405,135,50402,7,31222,35013,42595,0,201,135,50406,7,32305,33389,43137,0,308,135,50201,7,38263,32305,38263,0,310,135,50405,7,39888,40429,28514,0,319,135,50403,7,33389,31222,44220,0,404,135,50111,7,32305,35555,40971,0,408,135,50403,7,32305,39888,36638,0,4,5,696,487,22400,13,40201,0,0,30,0,0,400,4007,3003,6001,1,302410,"""虚竺虽然已是飘渺派掌门，但是从小在少林长大。""",0,0,0,2,2000,61,302409,402409,5,0,22400,2500,41,100,100,100,100,100,1,100
302410,24,10,天龙三兄弟,1,60406,135,50406,7,36312,30831,42341,0,60404,135,50201,7,36312,44533,28638,0,60405,135,50401,7,29187,43437,36860,0,314,135,50405,7,40149,24802,44533,0,320,135,50201,7,30831,42889,35764,0,403,135,50302,7,30283,39052,40149,0,409,135,50411,7,31927,42889,34668,0,4,5,696,487,22400,13,10201,8,50209,30,0,0,400,4007,3003,6001,1,302501,"""三兄弟都是武林高手，此次以一敌三，只能硬上了。""",0,0,0,2,2000,61,302410,402410,5,0,22400,2500,42,100,100,100,100,100,1,100
302501,25,1,敏敏郡主,1,60208,136,50201,7,38464,40698,31762,0,202,136,50401,7,33438,33996,43490,0,309,136,50401,7,31204,45165,34555,0,316,136,50301,7,33996,32879,44048,0,401,136,50411,7,31762,45724,33438,0,404,136,50305,7,31762,36788,42373,0,410,136,50407,7,37905,42931,30087,0,1,5,175,122,5600,3,40203,0,0,30,0,0,100,4007,3003,0,1,302502,"""第一位是汝阳王府的敏敏郡主郡主。""",0,0,0,6,2000,61,0,402501,5,0,5600,2500,21,100,100,100,100,100,1,100
302502,25,2,张教主,1,60401,136,50401,7,31920,39265,40395,0,60208,136,50401,7,38700,40960,31920,0,310,136,50210,7,37005,35310,39265,0,317,136,50403,7,35310,45480,30790,0,402,136,50411,7,39830,35875,35875,0,405,136,50306,7,36440,36440,38700,0,401,136,50403,7,33615,34180,43785,0,1,5,175,122,5600,3,40204,0,0,30,0,0,100,4007,3003,0,1,302503,"""明教教主张教主来了。""",0,0,0,6,2000,61,0,402502,5,0,5600,2500,37,100,100,100,100,100,1,100
302503,25,3,退隐江湖,1,60401,137,50401,7,34609,46119,32307,0,203,137,50210,7,30005,37486,45543,0,314,137,50405,7,37486,28854,46694,0,318,137,50403,7,39788,37486,35760,0,403,137,50111,7,34609,39788,38637,0,406,137,50303,7,40364,33458,39213,0,402,137,50405,7,41515,29429,42090,0,2,5,352,246,11200,6,10203,4,50201,30,0,0,200,4007,3003,0,1,302504,"""两人决定此次比试完之后便退隐江湖。""",0,0,0,6,2000,61,302503,402503,5,0,11200,2500,37,100,100,100,100,100,1,100
302504,25,4,圣姑,1,60211,138,50210,7,38556,45589,30351,0,204,138,50405,7,35040,37384,42073,0,316,138,50405,7,35626,35626,43245,0,319,138,50201,7,35040,39728,39728,0,404,138,50302,7,32109,43831,38556,0,407,138,50304,7,39142,42073,33282,0,401,138,50406,7,40314,27421,46761,0,2,5,354,247,11200,6,40202,0,0,30,0,0,200,4007,3003,0,1,302505,"""邪教“圣姑”此番已经改邪归正了。""",0,0,0,6,2000,61,0,402504,5,0,11200,2500,24,100,100,100,100,100,1,100
302505,25,5,令狐少侠,1,60403,138,50405,7,41154,47081,26928,0,60211,138,50405,7,41154,41154,32855,0,317,138,50301,7,35226,35819,44117,0,320,138,50411,7,34633,45303,35226,0,403,138,50305,7,39375,38190,37597,0,408,138,50307,7,41746,32263,41154,0,402,138,50407,7,31077,47674,36412,0,2,5,354,247,11200,6,20203,0,0,30,0,0,200,4007,3003,0,1,302506,"""小心他的独孤神剑。""",0,0,0,6,2000,61,0,402505,5,0,11200,2500,39,100,100,100,100,100,1,100
302506,25,6,笑傲江湖,1,60403,139,50405,7,33851,27816,54972,0,205,139,50301,7,42299,38678,35661,0,318,139,50403,7,32040,44109,40489,0,401,139,50411,7,38075,42299,36265,0,404,139,50306,7,41696,26609,48334,0,409,139,50403,7,36265,32040,48334,0,403,139,50402,7,30834,41092,44713,0,3,5,534,373,16800,10,10202,6,50210,30,0,0,300,4007,3003,0,1,302507,"""令狐夫妇也是一对神仙眷侣。""",0,0,0,6,2000,61,302506,402506,5,0,16800,2500,39,100,100,100,100,100,1,100
302507,25,7,龙姑娘,1,60301,139,50301,7,42561,43781,30968,0,206,139,50403,7,32798,44391,40120,0,319,139,50403,7,41340,38289,37679,0,402,139,50111,7,30968,48052,38289,0,405,139,50303,7,37069,37679,42561,0,410,139,50411,7,37679,42561,37069,0,410,139,50404,7,37069,41950,38289,0,3,5,534,373,16800,10,20204,0,0,30,0,0,300,4007,3003,0,1,302508,"""下一位是玉真派掌门龙姑娘。""",0,0,0,6,2000,61,0,402507,5,0,16800,2500,27,100,100,100,100,100,1,100
302508,25,8,扬过,1,60402,140,50403,8,43119,49950,25731,0,60301,140,50403,8,31320,43740,43740,0,320,140,50201,8,32562,36909,49329,0,403,140,50302,8,34425,43119,41256,0,406,140,50304,8,38151,36909,43740,0,401,140,50407,8,41877,32562,44361,0,401,140,50102,8,43740,30699,44361,0,3,5,537,375,17400,10,40205,0,0,30,0,0,300,4007,3003,0,1,302509,"""扬过是江湖新人中的高手，虽然只有一臂但却武功盖世。""",0,0,0,6,2000,61,0,402508,5,0,17400,2500,38,100,100,100,100,100,1,100
302509,25,9,神雕侠侣,1,60402,141,50403,8,32305,29777,58214,0,207,141,50201,8,43048,27882,49367,0,401,141,50411,8,35465,36729,48104,0,404,141,50305,8,37361,43680,39256,0,407,141,50307,8,39888,50631,29777,0,402,141,50403,8,43680,45576,31041,0,402,141,50111,8,43048,50631,26618,0,4,5,720,504,23200,13,20204,30,50205,30,0,0,400,4007,3003,0,1,302510,"""终南山后终南古墓，神雕侠侣，绝迹江湖。""",0,0,0,6,2000,61,302509,402509,5,0,23200,2500,38,100,100,100,100,100,1,100
302510,25,10,蓉儿,1,60201,141,50201,8,35641,47139,38196,0,208,141,50411,8,43945,30532,46500,0,402,141,50411,8,34364,35641,50971,0,403,141,50306,8,34364,49694,36919,0,408,141,50403,8,41390,43306,36280,0,401,141,50405,8,38196,38196,44584,0,403,141,50211,8,32448,42668,45861,0,4,5,720,504,23200,13,40203,0,0,30,0,0,400,4007,3003,0,1,302511,"""和蓉儿已是数次交锋，但这次不用以死相拼，顿时感悟颇多。""",0,0,0,6,2000,61,0,402510,5,0,23200,2500,14,100,100,100,100,100,1,100
302511,25,11,郭大侠,1,60411,142,50411,8,38664,51660,32166,0,209,142,50411,8,34765,40613,47111,0,403,142,50111,8,42562,47111,32815,0,404,142,50303,8,39963,36714,45811,0,409,142,50411,8,41263,51010,30216,0,402,142,50406,8,41263,43212,38014,0,404,142,50207,8,34765,49710,38014,0,4,5,724,506,23200,13,10205,0,0,30,0,0,400,4007,3003,0,1,302512,"""镇守襄阳数十年，真是英雄人物。""",0,0,0,6,2000,61,0,402511,5,0,23200,2500,47,100,100,100,100,100,1,100
302512,25,12,英雄儿女,1,60411,142,50411,8,32302,39525,51345,0,60201,142,50111,8,41495,30332,51345,0,404,142,50302,8,38212,46092,38869,0,405,142,50304,8,39525,44778,38869,0,410,142,50407,8,33616,42809,46748,0,403,142,50407,8,38212,43465,41495,0,401,142,50206,8,33616,38212,51345,0,5,5,905,633,29000,16,20204,10,50201,30,0,0,500,4007,3003,0,1,302601,"""侠之大者，为国而舍弃小爱，可歌可敬。""",0,0,0,6,2000,61,302512,402512,5,0,29000,2500,47,100,100,100,100,100,1,100
302601,26,1,裘千仁,1,60212,143,50211,8,38004,45350,41343,0,402,143,50302,8,32661,42011,50025,0,403,143,50305,8,43347,31326,50025,0,406,143,50307,8,36001,45350,43347,0,401,143,50403,8,46018,50025,28654,0,410,143,50402,8,39340,49358,36001,0,402,143,50209,8,34665,39340,50693,0,1,5,182,127,5800,3,40204,2,50211,30,0,0,100,4007,3003,0,1,302602,"""此人外号“铁掌水上漂”，轻功和掌法都相当了得。""",0,0,0,7,2000,61,0,402601,5,0,5800,2500,25,100,100,100,100,100,1,100
302602,26,2,岳掌门,1,60302,144,50302,8,46605,36418,43209,0,401,144,50305,8,45926,26910,53397,0,404,144,50306,8,35739,45926,44568,0,407,144,50403,8,36418,37776,52038,0,402,144,50405,8,44568,53397,28268,0,401,144,50404,8,41851,41172,43209,0,403,144,50002,8,43209,45247,37776,0,1,5,183,128,5800,3,10205,2,50212,30,0,0,100,4007,3003,0,1,302603,"""岳掌门这小人居然也敢来群侠比剑。""",0,0,0,7,2000,61,0,402602,5,0,5800,2500,28,100,100,100,100,100,1,100
302603,26,3,东药,1,60305,144,50305,8,36591,33847,56487,0,402,144,50306,8,44824,42080,40022,0,405,144,50303,8,39336,53743,33847,0,408,144,50411,8,35905,46196,44824,0,401,144,50406,8,37277,36591,53057,0,402,144,50102,8,44138,35905,46882,0,404,144,50307,8,33161,42080,51685,0,2,5,366,256,11600,6,20205,4,50203,30,0,0,200,4007,3003,0,1,302604,"""自桃花岛以来好久不见东药黄药师了。""",0,0,0,7,2000,61,0,402603,5,0,11600,2500,31,100,100,100,100,100,1,100
302604,26,4,西诡,1,60306,145,50306,8,35617,46080,46777,0,403,145,50303,8,34920,39802,53752,0,406,145,50304,8,38407,50962,39105,0,409,145,50407,8,47475,37012,43987,0,402,145,50407,8,34920,47475,46080,0,403,145,50111,8,39802,46080,42592,0,405,145,50407,8,39802,43987,44685,0,2,5,368,257,12000,6,40205,4,50204,30,0,0,200,4007,3003,0,1,302605,"""西诡欧阳风果然也来了，但是这次只是比武，不宜伤人性命。""",0,0,0,7,2000,61,0,402604,5,0,12000,2500,32,100,100,100,100,100,1,100
302605,26,5,南僧,1,60303,145,50303,8,46777,38407,43290,0,404,145,50304,8,39105,49567,39802,0,407,145,50307,8,41895,43987,42592,0,410,145,50403,8,35617,48172,44685,0,403,145,50402,8,46777,32827,48870,0,404,145,50211,8,39802,41197,47475,0,406,145,50005,8,42592,34920,50962,0,2,5,368,257,12000,6,20202,4,50205,30,0,0,200,4007,3003,0,1,302606,"""接下来是段皇爷。""",0,0,0,7,2000,61,0,402605,5,0,12000,2500,29,100,100,100,100,100,1,100
